,job name,posted time,job time,job address,company name,link
291,Chief Financial Officer (CFO),1 month ago,Full Time,"Cairo, Egypt ",Confidential ,https://wuzzuf.net/jobs/p/sq6vtjuQBg37-Chief-Financial-Officer-CFO-Cairo-Egypt?o=292&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
292,BI Analyst,1 month ago,Full Time,"New Cairo, Cairo, Egypt ",Webhelp ,https://wuzzuf.net/jobs/p/RSOdwvluUXQA-BI-Analyst-Webhelp-Cairo-Egypt?o=293&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
293,Sales Analyst,1 month ago,Full Time,"New Cairo, Cairo, Egypt ",Dabur ,https://wuzzuf.net/jobs/p/iNJfE8l29zk7-Sales-Analyst-Dabur-Cairo-Egypt?o=294&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
294,Finance Manager,1 month ago,Full Time,"New Cairo, Cairo, Egypt ",Confidential ,https://wuzzuf.net/jobs/p/fWcDshLl4yzs-Finance-Manager-Cairo-Egypt?o=295&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
295,Assistant Manager Internal Audit,1 month ago,Full Time,"Sheraton, Cairo, Egypt ",Al Dahra Agriculture ,https://wuzzuf.net/jobs/p/nmoTocgr6J5f-Assistant-Manager-Internal-Audit-Al-Dahra-Agriculture-Cairo-Egypt?o=296&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
296,Senior Cost Accountant,1 month ago,Full Time,"10th of Ramadan City, Cairo, Egypt ",AlAmal Alsharif For Plastic ,https://wuzzuf.net/jobs/p/i6arzjnP8yDu-Senior-Cost-Accountant-Al-Amal-Al-sharif-For-Plastic-Cairo-Egypt?o=297&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
297,AP Accountant,1 month ago,Full Time,"Obour City, Cairo, Egypt ",IMUT International Marathon United Technology ,https://wuzzuf.net/jobs/p/QvgTvxcxXLzW-AP-Accountant-IMUT-International-Marathon-United-Technology-Cairo-Egypt?o=298&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
298,Senior Java Developer,1 month ago,Full Time,"Cairo, Egypt ",egabi solutions ,https://wuzzuf.net/jobs/p/JnFcJYrdgNyV-Senior-Java-Developer-egabi-solutions-Cairo-Egypt?o=299&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
299,CFO,1 month ago,Full Time,"Cairo, Egypt ",Confidential ,https://wuzzuf.net/jobs/p/dEXpqhnbWiMj-CFO-Cairo-Egypt?o=300&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
300,Senior General Accountant,6 days ago,Full Time,"Heliopolis, Cairo, Egypt ",Confidential ,https://wuzzuf.net/jobs/p/DmTOYbrXIs7m-Senior-General-Accountant-Cairo-Egypt?o=301&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
301,Senior Accountant/Senior Auditor,1 month ago,Full Time,"Cairo, Egypt ",Confidential ,https://wuzzuf.net/jobs/p/d3QjMUPaDcYf-Senior-AccountantSenior-Auditor-Cairo-Egypt?o=302&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
302,Senior Accountant,1 month ago,Full Time,"Cairo, Egypt ",Confidential ,https://wuzzuf.net/jobs/p/s0mMep0hniKi-Senior-Accountant-Cairo-Egypt?o=303&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
303,Cost Control Accountant,1 month ago,Full Time,"Sheikh Zayed, Giza, Egypt ",Leeds ,https://wuzzuf.net/jobs/p/5E41bTmtPH5m-Cost-Control-Accountant-Leeds-Giza-Egypt?o=304&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
304,Senior AP Accountant,1 month ago,Full Time,"6th of October, Giza, Egypt ",TEPCO S.A.E. ,https://wuzzuf.net/jobs/p/Q3UVmt8Gl38N-Senior-AP-Accountant-TEPCO-S-A-E-Giza-Egypt?o=305&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
305,Senior Business Application Support,2 months ago,Full Time,"Giza, Giza, Egypt ",Al Ahly Medical Company ,https://wuzzuf.net/jobs/p/6fXrDFppbzn6-Senior-Business-Application-Support-Al-Ahly-Medical-Company-Giza-Egypt?o=306&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
306,Junior Accountant - Alexandria,1 month ago,Full Time,"Alexandria, Egypt ",MENA For Contracting & Trading ,https://wuzzuf.net/jobs/p/QRZYzmIrAynv-Junior-Accountant---Alexandria-MENA-For-Contracting-Trading-Alexandria-Egypt?o=307&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
307,Junior AP Accountant,1 month ago,Full Time,"Sheikh Zayed, Giza, Egypt ",Leeds ,https://wuzzuf.net/jobs/p/gQbVyll6Eyw5-Junior-AP-Accountant-Leeds-Giza-Egypt?o=308&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
308,Finance Manager,1 month ago,Full Time,"Heliopolis, Cairo, Egypt ",Confidential ,https://wuzzuf.net/jobs/p/3ppxgSQJO9p7-Finance-Manager-Cairo-Egypt?o=309&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
309,HR Manager,1 month ago,Full Time,"Alexandria, Egypt ",Meem Development ,https://wuzzuf.net/jobs/p/PZR1d1P2mgXN-HR-Manager-Meem-Development-Alexandria-Egypt?o=310&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
310,Financial Planning Senior Manager,1 month ago,Full Time,"Nasr City, Cairo, Egypt ",SAVOLA ,https://wuzzuf.net/jobs/p/wvLa4vYB5JiF-Financial-Planning-Senior-Manager-SAVOLA-Cairo-Egypt?o=311&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
311,Financial Planning Assistant Manager,1 month ago,Full Time,"Nasr City, Cairo, Egypt ",SAVOLA ,https://wuzzuf.net/jobs/p/lqgkXHUgX4Nw-Financial-Planning-Assistant-Manager-SAVOLA-Cairo-Egypt?o=312&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
312,Business Analyst - Growing Multinational Co,1 month ago,Full Time,"Suez, Egypt ",Confidential ,https://wuzzuf.net/jobs/p/lIU65847E9ch-Business-Analyst---Growing-Multinational-Co-Suez-Egypt?o=313&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
313,Accountant,1 month ago,Full Time,"Giza, Egypt ",Great Skirt ,https://wuzzuf.net/jobs/p/uRwnjes4TyLv-Accountant-Great-Skirt-Giza-Egypt?o=314&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
314,Technical Solutions Delivery Manager,1 month ago,Full Time,"Mohandessin, Giza, Egypt ",Streams ,https://wuzzuf.net/jobs/p/NHHgEKW3LYas-Technical-Solutions-Delivery-Manager-Streams-Giza-Egypt?o=315&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
315,Associate Business Researcher - Skyminder,2 months ago,Full Time,"Heliopolis, Cairo, Egypt ",CRIF EGYPT ,https://wuzzuf.net/jobs/p/sjscZTuLOcf8-Associate-Business-Researcher---Skyminder-CRIF-EGYPT-Cairo-Egypt?o=316&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
316,Accountant,1 month ago,Full Time,"Faisal, Giza, Egypt ",Confidential ,https://wuzzuf.net/jobs/p/RrBow6mZnioX-Accountant-Giza-Egypt?o=317&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
317,Accountant,1 month ago,Full Time,"6th of October, Giza, Egypt ",MEC ,https://wuzzuf.net/jobs/p/6iotnAphMAkd-Accountant-MEC-Giza-Egypt?o=318&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
318,Accountant - Giza,2 months ago,Full Time,"Agouza, Giza, Egypt ",Future For General Supplies & Importing and Subcontracting ,https://wuzzuf.net/jobs/p/OIFAQhiNtjCk-Accountant---Giza-Future-For-General-Supplies-Importing-and-Subcontracting-Giza-Egypt?o=319&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
319,Operations Research Analyst,2 months ago,Full Time,"New Cairo, Cairo, Egypt ",Confidential ,https://wuzzuf.net/jobs/p/oF7SHVOwZVuR-Operations-Research-Analyst-Cairo-Egypt?o=320&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
320,Credit & Collection Accountant,1 month ago,Full Time,"Maadi, Cairo, Egypt ",Koudijs Kapo Feed ,https://wuzzuf.net/jobs/p/gkNkrRxSiaE8-Credit-Collection-Accountant-Koudijs-Kapo-Feed-Cairo-Egypt?o=321&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
321,Internal Performance Audit Officer,1 month ago,Full Time,"Sheikh Zayed, Giza, Egypt ",Nile University ,https://wuzzuf.net/jobs/p/tE9ObMOARoWw-Internal-Performance-Audit-Officer-Nile-University-Giza-Egypt?o=322&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
322,Accounting Manager - Alexandria,1 month ago,Full Time,"Fleming, Alexandria, Egypt ",Farcomake for Advanced Medical Industries ,https://wuzzuf.net/jobs/p/96Ubfqw4CPoS-Accounting-Manager---Alexandria-Farcomake-for-Advanced-Medical-Industries-Alexandria-Egypt?o=323&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
323,Supply Chain Director,2 months ago,Full Time,"10th of Ramadan City, Sharqia, Egypt ",AlRowad for Plastic Pipes ,https://wuzzuf.net/jobs/p/CJ3Iupffp9Nv-Supply-Chain-Director-Al-Rowad-for-Plastic-Pipes-Sharqia-Egypt?o=324&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
324,Quality Control Section Head,2 months ago,Full Time,"10th of Ramadan City, Cairo, Egypt ",Confidential ,https://wuzzuf.net/jobs/p/TaUaJk2bYRtF-Quality-Control-Section-Head-Cairo-Egypt?o=325&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
325,Accounting Supervisor,2 months ago,Full Time,"Bab Sharq, Alexandria, Egypt ",Lewaa El Hamd Group ,https://wuzzuf.net/jobs/p/TInJk2JZc8Pn-Accounting-Supervisor-Lewaa-El-Hamd-Group-Alexandria-Egypt?o=326&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
326,Finance Manager,2 months ago,Full Time,"Riyadh, Saudi Arabia ",Confidential ,https://wuzzuf.net/jobs/p/bQO4Jf64P05N-Finance-Manager-Riyadh-Saudi-Arabia?o=327&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
327,Stock Controller,2 months ago,Full Time,"Sheikh Zayed, Giza, Egypt ",Dura Light ,https://wuzzuf.net/jobs/p/eP23Iz8BWWVb-Stock-Controller-Dura-Light-Giza-Egypt?o=328&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
328,Senior Accountant,2 months ago,Full Time,"6th of October, Giza, Egypt ",Confidential ,https://wuzzuf.net/jobs/p/VjaKVjH2cgBo-Senior-Accountant-Giza-Egypt?o=329&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
329,Financial Manager Industrial background,2 months ago,Full Time,"Giza, Giza, Egypt ",Giza power ,https://wuzzuf.net/jobs/p/FwJNcNDbxGzb-Financial-Manager-Industrial-background-Giza-power-Giza-Egypt?o=330&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
330,Finance Manager,2 months ago,Full Time,"New Cairo, Cairo, Egypt ",OPEX Egypt ,https://wuzzuf.net/jobs/p/t5qMFirzMWaZ-Finance-Manager-OPEX-Egypt-Cairo-Egypt?o=331&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
331,Senior General Accountant,2 months ago,Full Time,"Maadi, Cairo, Egypt ",Gap Polymers  ,https://wuzzuf.net/jobs/p/Ih2Mj1iss2gG-Senior-General-Accountant-Gap-Polymers-Cairo-Egypt?o=332&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
332,Pricing Supervisor (Market Research),2 months ago,Full Time,"Maadi, Cairo, Egypt ",Andalusia Group ,https://wuzzuf.net/jobs/p/QIwAWIPBmg1G-Pricing-Supervisor-Market-Research-Andalusia-Group-Cairo-Egypt?o=333&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
333,Accountant,2 months ago,Full Time,"Dubai, United Arab Emirates ",Union Group ,https://wuzzuf.net/jobs/p/U5aIo4Yqrt5H-Accountant-Union-Group-Dubai-United-Arab-Emirates?o=334&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
334,Payroll Specialist,2 months ago,Full Time,"Tebin, Cairo, Egypt ",Asfour for Mining and Refractories ,https://wuzzuf.net/jobs/p/utAStcSjWBHw-Payroll-Specialist-Asfour-for-Mining-and-Refractories-Cairo-Egypt?o=335&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
335,Accounting Manager,2 months ago,Full Time,"Cairo, Egypt ",Tawzef ,https://wuzzuf.net/jobs/p/J8dtfZ1NEDPG-Accounting-Manager-Tawzef-Cairo-Egypt?o=336&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
336,Pharmaceutical Account Manager,10 days ago,Full Time,"Bourj Alarab, Alexandria, Egypt ",Target for Chemicals industry and trade ,https://wuzzuf.net/jobs/p/v7u7d0nO7or5-Pharmaceutical-Account-Manager-Target-for-Chemicals-industry-and-trade-Alexandria-Egypt?o=337&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
337,Market Research Specialist,2 months ago,Full Time,"Dokki, Giza, Egypt ",Confidential ,https://wuzzuf.net/jobs/p/p63egskLwTfg-Market-Research-Specialist-Giza-Egypt?o=338&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
338,Financial Analyst-Multinational Organization,10 days ago,Full Time,"6th of October, Giza, Egypt ",Confidential ,https://wuzzuf.net/jobs/p/L9rruA4pqmgY-Financial-Analyst-Multinational-Organization-Giza-Egypt?o=339&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
339,Accounting Supervisor,2 months ago,Full Time,"Cairo, Egypt ",Aqarmap.com ,https://wuzzuf.net/jobs/p/lAA6ZConjjGn-Accounting-Supervisor-Aqarmap-com-Cairo-Egypt?o=340&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
340,Junior Accountant,2 months ago,Full Time,"Sheraton, Cairo, Egypt ",Confidential ,https://wuzzuf.net/jobs/p/qXwX4Jy92nbk-Junior-Accountant-Cairo-Egypt?o=341&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
341,Senior Internal Auditor,2 months ago,Full Time,"Shorouk City, Cairo, Egypt ",British University of Egypt ,https://wuzzuf.net/jobs/p/nirCzwYvQyvS-Senior-Internal-Auditor-British-University-of-Egypt-Cairo-Egypt?o=342&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
342,Finance Assistant Section Head (Budgeting & Reporting),2 months ago,Full Time,"Cairo, Egypt ",National Electricity Technology Co. ,https://wuzzuf.net/jobs/p/pJS9yVAhZ5hE-Finance-Assistant-Section-Head-Budgeting-Reporting-National-Electricity-Technology-Co-Cairo-Egypt?o=343&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
343,Payable Accountant,2 months ago,Full Time,"Manial, Cairo, Egypt ",EGIC ,https://wuzzuf.net/jobs/p/F2mgyVf5uyiT-Payable-Accountant-EGIC-Cairo-Egypt?o=344&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
344,Costing & Budgeting Manager,2 months ago,Full Time,"Ameria, Alexandria, Egypt ",Confidential ,https://wuzzuf.net/jobs/p/1ON6Hqwpzag0-Costing-Budgeting-Manager-Alexandria-Egypt?o=345&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
345,Billing Specialist,7 hours ago,Full Time,"Sheraton, Cairo, Egypt ",London International Patient Services ,https://wuzzuf.net/jobs/p/uhZfXimw94Gl-Billing-Specialist-London-International-Patient-Services-Cairo-Egypt?o=346&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
346,Accountant,3 days ago,Full Time,"Cairo, Egypt ",Innovation Diamond ,https://wuzzuf.net/jobs/p/gAqPLNKabVrH-Accountant-Innovation-Diamond-Cairo-Egypt?o=347&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
347,Senior Tendering Engineer - Contracting,2 months ago,Part Time,"Katameya, Cairo, Egypt ",Saudifirmness ,https://wuzzuf.net/jobs/p/8OSR3mxBy70L-Senior-Tendering-Engineer---Contracting-Saudi-firmness-Cairo-Egypt?o=348&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
348,Accounting Manager,2 months ago,Full Time,"Heliopolis, Cairo, Egypt ",Confidential ,https://wuzzuf.net/jobs/p/5NwY0oHiMvaC-Accounting-Manager-Cairo-Egypt?o=349&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
349,Senior AP Accountant,2 months ago,Full Time,"New Cairo, Cairo, Egypt ",Elshennawy Group ,https://wuzzuf.net/jobs/p/dHEDDwqnPCWH-Senior-AP-Accountant-Elshennawy-Group-Cairo-Egypt?o=350&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
350,Finance Manager,2 months ago,Full Time,"6th of October, Giza, Egypt ",Confidential ,https://wuzzuf.net/jobs/p/E7CGZAaUREPe-Finance-Manager-Giza-Egypt?o=351&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
351,Accountant Manager,2 months ago,Full Time,"Haram, Giza, Egypt ",Zocer ,https://wuzzuf.net/jobs/p/knpheq4wao8g-Accountant-Manager-Zocer-Giza-Egypt?o=352&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
352,Treasury Accountant,2 months ago,Full Time,"New Cairo, Cairo, Egypt ",Capital Link Developments ,https://wuzzuf.net/jobs/p/3wCKkpcsB9nH-Treasury-Accountant-Capital-Link-Developments-Cairo-Egypt?o=353&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
353,General Accountant,2 months ago,Full Time,"Sharabeya, Cairo, Egypt ",TechnoBit Group ,https://wuzzuf.net/jobs/p/AOway12DSDor-General-Accountant-TechnoBit-Group-Cairo-Egypt?o=354&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
354,Junior Accountant,2 months ago,Full Time,"Cairo, Egypt ",QCENTRIS ,https://wuzzuf.net/jobs/p/FS5v5ZA6j7Cb-Junior-Accountant-QCENTRIS-Cairo-Egypt?o=355&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
355,Internal Auditor,2 months ago,Full Time,"Badr City, Cairo, Egypt ",Q Medical Co. ,https://wuzzuf.net/jobs/p/aPrQlip4tlcp-Internal-Auditor-Q-Medical-Co-Cairo-Egypt?o=356&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
356,.NET Developer,2 months ago,Full Time,"Dubai, United Arab Emirates ",Interactive Limited/Carma Group ,https://wuzzuf.net/jobs/p/iWu8belSgFIz-NET-Developer-Interactive-LimitedCarma-Group-Dubai-United-Arab-Emirates?o=357&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
357,Testing Supervisor,2 months ago,Full Time,"6th of October, Giza, Egypt ",Etisal EG ,https://wuzzuf.net/jobs/p/r1fbIBgOKkCp-Testing-Supervisor-Etisal-EG-Giza-Egypt?o=358&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
358,Dynamic 365 Architect Technical Consultant - Cairo,15 days ago,Full Time,"Cairo, Egypt ",ITS  ,https://wuzzuf.net/jobs/p/AGe5uv4gLLAU-Dynamic-365-Architect-Technical-Consultant---Cairo-ITS-Cairo-Egypt?o=359&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
359,Budget Supervisor,2 months ago,Full Time,"Cairo, Egypt ",Confidential ,https://wuzzuf.net/jobs/p/LEiJUBfNvGPJ-Budget-Supervisor-Cairo-Egypt?o=360&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
360,Digital Marketing Executive,2 days ago,Full Time,"Heliopolis, Cairo, Egypt ",Confidential ,https://wuzzuf.net/jobs/p/QdsmIHrUETZA-Digital-Marketing-Executive-Cairo-Egypt?o=361&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
361,Ranking Coordinator,4 hours ago,Full Time,"Sheikh Zayed, Giza, Egypt ",Nile University ,https://wuzzuf.net/jobs/p/VuHJB4YO30At-Ranking-Coordinator-Nile-University-Giza-Egypt?o=362&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
362,"SOIP Administrator ""Demand Planner""",6 days ago,Full Time,"Sheraton, Cairo, Egypt ",Confidential ,https://wuzzuf.net/jobs/p/87ApFHRZBj5X-SOIP-Administrator-Demand-Planner-Cairo-Egypt?o=363&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
363,Senior Professional Services,25 minutes ago,Full Time,"Maadi, Cairo, Egypt ",FlairsTech ,https://wuzzuf.net/jobs/p/xnMXlfX8Ssnj-Senior-Professional-Services-FlairsTech-Cairo-Egypt?o=364&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
364,Accounting Manager,1 day ago,Full Time,"New Cairo, Cairo, Egypt ",Safwa Real Estate ,https://wuzzuf.net/jobs/p/DTymXfh1bMF2-Accounting-Manager-Safwa-Real-Estate-Cairo-Egypt?o=365&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
365,Senior Products Manager,2 days ago,Full Time,"Maadi, Cairo, Egypt ",almentor ,https://wuzzuf.net/jobs/p/y9Oj9HvihQWi-Senior-Products-Manager-almentor-Cairo-Egypt?o=366&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
366,Senior Accountant,2 days ago,Full Time,"Cairo, Egypt ",Agazat Masr ,https://wuzzuf.net/jobs/p/89uZ41qeitcR-Senior-Accountant-Agazat-Masr-Cairo-Egypt?o=367&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
367,Senior Internal Auditor,27 days ago,Full Time,"Maadi, Cairo, Egypt ",Elsaba AutoService ,https://wuzzuf.net/jobs/p/O3XGBRZGEfOU-Senior-Internal-Auditor-Elsaba-AutoService-Cairo-Egypt?o=368&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
368,General Accounts Accountant,2 months ago,Full Time,"Ismailia, Ismailia, Egypt ",Q Medical Co. ,https://wuzzuf.net/jobs/p/ReabKBEQFo5L-General-Accounts-Accountant-Q-Medical-Co-Ismailia-Egypt?o=369&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
369,Technical Sales & Service Engineer,17 days ago,Full Time,"Mohandessin, Giza, Egypt ",RMS ,https://wuzzuf.net/jobs/p/WGOY8ORNYGyS-Technical-Sales-Service-Engineer-RMS-Giza-Egypt?o=370&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
370,Personnel Specialist,2 months ago,Full Time,"6th of October, Giza, Egypt ",Confidential ,https://wuzzuf.net/jobs/p/nSuvfkrIKyoP-Personnel-Specialist-Giza-Egypt?o=371&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
371,HSE Manager - Menofia,2 months ago,Full Time,"Alsadat City, Monufya, Egypt ",Confidential ,https://wuzzuf.net/jobs/p/VsOPvSFUPlOb-HSE-Manager---Menofia-Monufya-Egypt?o=372&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
372,Senior BI Developer,2 months ago,Full Time,"Maadi, Cairo, Egypt ",Softec Technologies ,https://wuzzuf.net/jobs/p/eqZZEhIuiEiu-Senior-BI-Developer-Softec-Technologies-Cairo-Egypt?o=373&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
373,HSE Officer,10 days ago,Full Time,"Maadi, Cairo, Egypt ",Egypro FME ,https://wuzzuf.net/jobs/p/qJXezKN6arPS-HSE-Officer-Egypro-FME-Cairo-Egypt?o=374&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
374,Learning Experience Designer,16 days ago,Full Time,"Sheikh Zayed, Giza, Egypt ",Seoudi Supermarket ,https://wuzzuf.net/jobs/p/hueEbRZN4F4v-Learning-Experience-Designer-Seoudi-Supermarket-Giza-Egypt?o=375&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
375,Software Quality Engineer,2 days ago,Full Time,"Nasr City, Cairo, Egypt ",Smartpan ,https://wuzzuf.net/jobs/p/ZuocWcoFoLcp-Software-Quality-Engineer-Smartpan-Cairo-Egypt?o=376&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
376,Chairman Office Manager (Females Only),3 days ago,Full Time,"Mahta Alraml, Alexandria, Egypt ",Paradise Inn Hotels & Resorts ,https://wuzzuf.net/jobs/p/KaRrp0UbNbTn-Chairman-Office-Manager-Females-Only-Paradise-Inn-Hotels-Resorts-Alexandria-Egypt?o=377&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
377,Accountant,5 days ago,Full Time,"Giza, Giza, Egypt ",Confidential ,https://wuzzuf.net/jobs/p/gOM9eT16HT21-Accountant-Giza-Egypt?o=378&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
378,Mobile Application Developer,7 days ago,Full Time,"Mohandessin, Giza, Egypt ",Argaam ,https://wuzzuf.net/jobs/p/eMCapqYSg5ZE-Mobile-Application-Developer-Argaam-Giza-Egypt?o=379&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
379,Java Full Stack Team Leader,7 days ago,Full Time,"Maadi, Cairo, Egypt ",Cashcall ,https://wuzzuf.net/jobs/p/54uJ9m96LKun-Java-Full-Stack-Team-Leader-Cashcall-Cairo-Egypt?o=380&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
380,Java Developer (KSA),2 months ago,Full Time,"Riyadh, Saudi Arabia ",IST Networks ,https://wuzzuf.net/jobs/p/vTj7X1iUk18p-Java-Developer-KSA-IST-Networks-Riyadh-Saudi-Arabia?o=381&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
381,Software Business Analyst,13 days ago,Full Time,"Mohandessin, Giza, Egypt ",Keys Group Services ,https://wuzzuf.net/jobs/p/OchJEFVbvHLC-Software-Business-Analyst-Keys-Group-Services-Giza-Egypt?o=382&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
382,Senior SAP Analytics Cloud Consultant - (SAC),2 months ago,Full Time,"New Cairo, Cairo, Egypt ",Geidea ,https://wuzzuf.net/jobs/p/ywORY7xLOnt6-Senior-SAP-Analytics-Cloud-Consultant---SAC-Geidea-Cairo-Egypt?o=383&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
383,E-Commerce Manager,2 months ago,Full Time,"Giza, Egypt ",Nile Projects & Trading ,https://wuzzuf.net/jobs/p/h3ApD9wsS0kS-E-Commerce-Manager-Nile-Projects-Trading-Giza-Egypt?o=384&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
384,Quality Assurance Section Head,1 month ago,Full Time,"10th of Ramadan City, Sharqia, Egypt ",Confidential ,https://wuzzuf.net/jobs/p/pIsMi8aJemB4-Quality-Assurance-Section-Head-Sharqia-Egypt?o=385&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
385,Associate Product Manager,10 days ago,Full Time,"Cairo, Egypt ",Atomica ,https://wuzzuf.net/jobs/p/HbO3m4TW5hoY-Associate-Product-Manager-Atomica-Cairo-Egypt?o=386&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
386,Java Developer (Spring),9 days ago,Work From Home,"New Cairo, Cairo, Egypt ",Cegedim ,https://wuzzuf.net/jobs/p/YIANw4lKIaYm-Java-Developer-Spring-Cegedim-Cairo-Egypt?o=387&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
387,Senior Java Developer,9 days ago,Full Time,"New Cairo, Cairo, Egypt ",Cegedim ,https://wuzzuf.net/jobs/p/Fz3Eh4wu2eJS-Senior-Java-Developer-Cegedim-Cairo-Egypt?o=388&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
388,BI Developer,18 days ago,Full Time,"Cairo, Egypt ",Easy System ,https://wuzzuf.net/jobs/p/UbV5PZD7U37G-BI-Developer-Easy-System-Cairo-Egypt?o=389&l=sp&t=sj&a=data analysis|search-v3|hpb|spbg
